iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
CAN,North America,Canada,2020-08-26,128380.0,477.0,424.571,9164.0,5.0,5.714,3401.501,12.638,11.249,242.805,0.132,0.151,1.12,44.0,1.166,233.0,6.173,,,,,40805.0,5245891.0,138.993,1.081,45778.0,1.213,0.009,107.8,people tested,,,,,,,,,,64.35,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-08-27,128836.0,456.0,458.714,9168.0,4.0,5.857,3413.583,12.082,12.154,242.911,0.106,0.155,1.13,50.0,1.325,243.0,6.438,,,,,48121.0,5294012.0,140.268,1.275,45685.0,1.21,0.01,99.6,people tested,,,,,,,,,,64.35,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-08-28,129342.0,506.0,431.857,9181.0,13.0,5.714,3426.99,13.407,11.442,243.256,0.344,0.151,1.14,52.0,1.378,253.0,6.703,,,,,61328.0,5355340.0,141.893,1.625,45897.0,1.216,0.009,106.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-08-29,129639.0,297.0,439.857,9184.0,3.0,6.0,3434.859,7.869,11.654,243.335,0.079,0.159,1.14,51.0,1.351,243.0,6.438,,,,,46909.0,5402249.0,143.136,1.243,46502.0,1.232,0.009,105.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-08-30,129888.0,249.0,438.714,9185.0,1.0,5.571,3441.457,6.597,11.624,243.362,0.026,0.148,1.16,53.0,1.404,242.0,6.412,,,,,38198.0,5440447.0,144.148,1.012,46422.0,1.23,0.009,105.8,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-08-31,130918.0,1030.0,474.857,9193.0,8.0,5.571,3468.747,27.29,12.582,243.574,0.212,0.148,1.18,56.0,1.484,247.0,6.544,,,,,63945.0,5504392.0,145.842,1.694,47889.0,1.269,0.01,100.8,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-01,131422.0,504.0,502.714,9197.0,4.0,5.429,3482.101,13.354,13.32,243.68,0.106,0.144,1.18,60.0,1.59,273.0,7.233,,,,,41157.0,5545549.0,146.932,1.09,48638.0,1.289,0.01,96.8,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-02,131941.0,519.0,508.714,9199.0,2.0,5.0,3495.852,13.751,13.479,243.733,0.053,0.132,1.18,58.0,1.537,268.0,7.101,,,,,44519.0,5590068.0,148.112,1.18,49168.0,1.303,0.01,96.7,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-03,132527.0,586.0,527.286,9205.0,6.0,5.286,3511.379,15.526,13.971,243.892,0.159,0.14,1.19,54.0,1.431,254.0,6.73,,,,,48635.0,5638703.0,149.401,1.289,49242.0,1.305,0.011,93.4,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-04,133141.0,614.0,542.714,9206.0,1.0,3.571,3527.647,16.268,14.38,243.918,0.026,0.095,1.19,54.0,1.431,260.0,6.889,,,,,51906.0,5690609.0,150.776,1.375,47896.0,1.269,0.011,88.3,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-05,133511.0,370.0,553.143,9207.0,1.0,3.286,3537.45,9.803,14.656,243.945,0.026,0.087,1.19,55.0,1.457,245.0,6.491,,,,,45202.0,5735811.0,151.974,1.198,47652.0,1.263,0.012,86.1,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-06,133890.0,379.0,571.714,9209.0,2.0,3.429,3547.492,10.042,15.148,243.998,0.053,0.091,1.2,57.0,1.51,246.0,6.518,,,,,45216.0,5781027.0,153.172,1.198,48654.0,1.289,0.012,85.1,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-07,134295.0,405.0,482.429,9212.0,3.0,2.714,3558.223,10.731,12.782,244.077,0.079,0.072,1.22,60.0,1.59,251.0,6.65,,,,,60853.0,5841880.0,154.784,1.612,48213.0,1.277,0.01,99.9,people tested,,,,,,,,,,67.13,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-08,135757.0,1462.0,619.286,9219.0,7.0,3.143,3596.959,38.737,16.408,244.263,0.185,0.083,1.25,59.0,1.563,251.0,6.65,,,,,49241.0,5891121.0,156.089,1.305,49367.0,1.308,0.013,79.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-09,136135.0,378.0,599.143,9223.0,4.0,3.429,3606.975,10.015,15.875,244.369,0.106,0.091,1.24,55.0,1.457,263.0,6.968,,,,,38727.0,5929848.0,157.115,1.026,48540.0,1.286,0.012,81.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-10,136956.0,821.0,632.714,9231.0,8.0,3.714,3628.727,21.753,16.764,244.581,0.212,0.098,1.25,50.0,1.325,270.0,7.154,,,,,49718.0,5979566.0,158.432,1.317,48695.0,1.29,0.013,77.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-11,137676.0,720.0,647.857,9231.0,0.0,3.571,3647.804,19.077,17.165,244.581,0.0,0.095,1.25,50.0,1.325,276.0,7.313,,,,,66764.0,6046330.0,160.201,1.769,50817.0,1.346,0.013,78.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-12,138164.0,488.0,664.714,9233.0,2.0,3.714,3660.734,12.93,17.612,244.634,0.053,0.098,1.25,48.0,1.272,273.0,7.233,,,,,22922.0,6069252.0,160.808,0.607,47634.0,1.262,0.014,71.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-13,138640.0,476.0,678.571,9236.0,3.0,3.857,3673.346,12.612,17.979,244.713,0.079,0.102,1.27,52.0,1.378,270.0,7.154,,,,,85216.0,6154468.0,163.066,2.258,53349.0,1.414,0.013,78.6,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-14,140098.0,1458.0,829.0,9249.0,13.0,5.286,3711.977,38.631,21.965,245.058,0.344,0.14,1.29,62.0,1.643,281.0,7.445,,,,,80997.0,6235465.0,165.212,2.146,56226.0,1.49,0.015,67.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-15,140900.0,802.0,734.714,9257.0,8.0,5.429,3733.226,21.249,19.467,245.27,0.212,0.144,1.29,72.0,1.908,298.0,7.896,,,,,56695.0,6292160.0,166.714,1.502,57291.0,1.518,0.013,78.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-16,141852.0,952.0,816.714,9262.0,5.0,5.571,3758.45,25.224,21.639,245.402,0.132,0.148,1.29,78.0,2.067,285.0,7.551,,,,,62497.0,6354657.0,168.37,1.656,60687.0,1.608,0.013,74.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-17,142879.0,1027.0,846.143,9267.0,5.0,5.143,3785.661,27.211,22.419,245.534,0.132,0.136,1.29,82.0,2.173,302.0,8.002,,,,,67406.0,6422063.0,170.156,1.786,63214.0,1.675,0.013,74.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-18,144053.0,1174.0,911.0,9279.0,12.0,6.857,3816.766,31.106,24.137,245.852,0.318,0.182,1.29,80.0,2.12,313.0,8.293,,,,,67739.0,6489802.0,171.951,1.795,63353.0,1.679,0.014,69.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-19,144607.0,554.0,920.429,9286.0,7.0,7.571,3831.445,14.679,24.387,246.038,0.185,0.201,1.29,82.0,2.173,318.0,8.426,,,,,64345.0,6554147.0,173.656,1.705,69271.0,1.835,0.013,75.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-20,145750.0,1143.0,1015.714,9288.0,2.0,7.429,3861.729,30.284,26.912,246.091,0.053,0.197,1.3,85.0,2.252,325.0,8.611,,,,,64334.0,6618481.0,175.36,1.705,66288.0,1.756,0.015,65.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-21,147583.0,1833.0,1069.286,9300.0,12.0,7.286,3910.296,48.566,28.331,246.409,0.318,0.193,1.31,85.0,2.252,342.0,9.061,,,,,79753.0,6698234.0,177.474,2.113,66110.0,1.752,0.016,61.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-22,148855.0,1272.0,1136.429,9309.0,9.0,7.429,3943.998,33.702,30.11,246.647,0.238,0.197,1.3,87.0,2.305,380.0,10.068,,,,,68748.0,6766982.0,179.295,1.822,67832.0,1.797,0.017,59.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-23,149939.0,1084.0,1155.286,9317.0,8.0,7.857,3972.719,28.721,30.61,246.859,0.212,0.208,1.3,92.0,2.438,408.0,10.81,,,,,66679.0,6833661.0,181.062,1.767,68429.0,1.813,0.017,59.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-24,151087.0,1148.0,1172.571,9325.0,8.0,8.286,4003.136,30.417,31.068,247.071,0.212,0.22,1.29,99.0,2.623,411.0,10.89,,,,,67590.0,6901251.0,182.853,1.791,68455.0,1.814,0.017,58.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-25,152717.0,1630.0,1237.714,9332.0,7.0,7.571,4046.324,43.188,32.794,247.257,0.185,0.201,1.3,98.0,2.597,426.0,11.287,,,,,77991.0,6979242.0,184.919,2.066,69920.0,1.853,0.018,56.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-26,153770.0,1053.0,1309.0,9338.0,6.0,7.429,4074.224,27.9,34.683,247.416,0.159,0.197,1.29,113.0,2.994,456.0,12.082,,,,,70216.0,7049458.0,186.779,1.86,70759.0,1.875,0.018,54.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-27,155428.0,1658.0,1382.571,9343.0,5.0,7.857,4118.154,43.93,36.632,247.548,0.132,0.208,1.3,109.0,2.888,467.0,12.373,,,,,68251.0,7117709.0,188.588,1.808,71318.0,1.89,0.019,51.6,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-28,157219.0,1791.0,1376.571,9360.0,17.0,8.571,4165.607,47.454,36.473,247.999,0.45,0.227,1.3,111.0,2.941,494.0,13.089,,,,,102399.0,7220108.0,191.301,2.713,74553.0,1.975,0.018,54.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-29,158991.0,1772.0,1448.0,9373.0,13.0,9.143,4212.557,46.95,38.366,248.343,0.344,0.242,1.29,113.0,2.994,540.0,14.308,,,,,74916.0,7295024.0,193.286,1.985,75435.0,1.999,0.019,52.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-09-30,161107.0,2116.0,1595.429,9391.0,18.0,10.571,4268.622,56.065,42.272,248.82,0.477,0.28,1.29,121.0,3.206,572.0,15.155,,,,,60936.0,7355960.0,194.9,1.615,74614.0,1.977,0.021,46.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-01,162930.0,1823.0,1691.857,9407.0,16.0,11.714,4316.923,48.301,44.827,249.244,0.424,0.31,1.28,120.0,3.179,582.0,15.42,,,,,67092.0,7423052.0,196.678,1.778,74543.0,1.975,0.023,44.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-02,165054.0,2124.0,1762.429,9505.0,98.0,24.714,4373.2,56.277,46.697,251.84,2.597,0.655,1.27,126.0,3.338,622.0,16.48,,,,,67153.0,7490205.0,198.457,1.779,72995.0,1.934,0.024,41.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-03,166360.0,1306.0,1798.571,9526.0,21.0,26.857,4407.803,34.603,47.654,252.397,0.556,0.712,1.26,141.0,3.736,629.0,16.666,,,,,73410.0,7563615.0,200.402,1.945,73451.0,1.946,0.024,40.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-04,168501.0,2141.0,1867.571,9570.0,44.0,32.429,4464.53,56.727,49.482,253.563,1.166,0.859,1.26,143.0,3.789,653.0,17.302,,,,,62178.0,7625793.0,202.05,1.647,72583.0,1.923,0.026,38.9,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-05,171384.0,2883.0,2023.571,9599.0,29.0,34.143,4540.917,76.387,53.616,254.331,0.768,0.905,1.25,143.0,3.789,691.0,18.308,,,,,69466.0,7695259.0,203.89,1.841,67879.0,1.798,0.03,33.5,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-06,173756.0,2372.0,2109.286,9617.0,18.0,34.857,4603.764,62.847,55.887,254.808,0.477,0.924,1.24,146.0,3.868,753.0,19.951,,,,,129972.0,7825231.0,207.334,3.444,75744.0,2.007,0.028,35.9,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-07,175380.0,1624.0,2039.0,9636.0,19.0,35.0,4646.793,43.029,54.024,255.311,0.503,0.927,1.22,139.0,3.683,772.0,20.455,,,,,74025.0,7899256.0,209.295,1.961,77614.0,2.056,0.026,38.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-08,177730.0,2350.0,2114.286,9654.0,18.0,35.286,4709.058,62.265,56.019,255.788,0.477,0.935,1.22,154.0,4.08,821.0,21.753,,,,,85326.0,7984582.0,211.556,2.261,80219.0,2.125,0.026,37.9,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-09,180625.0,2895.0,2224.429,9668.0,14.0,23.286,4785.763,76.705,58.938,256.159,0.371,0.617,1.21,153.0,4.054,850.0,22.521,,,,,87736.0,8072318.0,213.881,2.325,83159.0,2.203,0.027,37.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-10,182767.0,2142.0,2343.857,9694.0,26.0,24.0,4842.516,56.754,62.102,256.848,0.689,0.636,1.19,159.0,4.213,846.0,22.415,,,,,78627.0,8150945.0,215.964,2.083,83904.0,2.223,0.028,35.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-11,184403.0,1636.0,2271.714,9708.0,14.0,19.714,4885.863,43.347,60.19,257.219,0.371,0.522,1.18,161.0,4.266,845.0,22.389,,,,,67843.0,8218788.0,217.761,1.798,84714.0,2.245,0.027,37.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-12,185378.0,975.0,1999.143,9720.0,12.0,17.286,4911.696,25.833,52.968,257.537,0.318,0.458,1.18,165.0,4.372,854.0,22.627,,,,,24301.0,8243089.0,218.405,0.644,78261.0,2.074,0.026,39.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-13,189489.0,4111.0,2247.571,9752.0,32.0,19.286,5020.619,108.923,59.551,258.385,0.848,0.511,1.19,191.0,5.061,916.0,24.27,,,,,84667.0,8327756.0,220.649,2.243,71789.0,1.902,0.031,31.9,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-14,192064.0,2575.0,2383.429,9777.0,25.0,20.143,5088.845,68.226,63.15,259.047,0.662,0.534,1.17,188.0,4.981,944.0,25.012,,,,,91958.0,8419714.0,223.085,2.436,74351.0,1.97,0.032,31.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-15,194362.0,2298.0,2376.0,9796.0,19.0,20.286,5149.732,60.887,62.953,259.551,0.503,0.537,1.16,194.0,5.14,961.0,25.462,,,,,50075.0,8469789.0,224.412,1.327,69315.0,1.837,0.034,29.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-16,196928.0,2566.0,2329.0,9828.0,32.0,22.857,5217.72,67.988,61.708,260.398,0.848,0.606,1.16,199.0,5.273,996.0,26.39,,,,,88631.0,8558420.0,226.76,2.348,69443.0,1.84,0.034,29.8,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-17,197067.0,139.0,2042.857,9836.0,8.0,20.286,5221.403,3.683,54.127,260.61,0.212,0.537,1.15,202.0,5.352,1027.0,27.211,,,,,67055.0,8625475.0,228.537,1.777,67790.0,1.796,0.03,33.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-18,200804.0,3737.0,2343.0,9860.0,24.0,21.714,5320.417,99.014,62.079,261.246,0.636,0.575,1.16,205.0,5.432,1010.0,26.761,,,,,54435.0,8679910.0,229.979,1.442,65875.0,1.745,0.036,28.1,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-19,204111.0,3307.0,2676.143,9891.0,31.0,24.429,5408.037,87.621,70.906,262.068,0.821,0.647,1.16,207.0,5.485,1019.0,26.999,,,,,72369.0,8752279.0,231.897,1.917,72741.0,1.927,0.037,27.2,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-20,206349.0,2238.0,2408.571,9909.0,18.0,22.429,5467.335,59.297,63.816,262.545,0.477,0.594,1.15,215.0,5.697,1078.0,28.562,,,,,59988.0,8812267.0,233.486,1.589,69216.0,1.834,0.035,28.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-21,209036.0,2687.0,2424.571,9946.0,37.0,24.143,5538.528,71.194,64.24,263.525,0.98,0.64,1.15,211.0,5.591,1063.0,28.165,,,,,60847.0,8873114.0,235.098,1.612,64771.0,1.716,0.037,26.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-22,211617.0,2581.0,2465.0,9977.0,31.0,25.857,5606.913,68.385,65.312,264.346,0.821,0.685,1.14,229.0,6.067,1075.0,28.483,,,,,69082.0,8942196.0,236.929,1.83,67487.0,1.788,0.037,27.4,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-23,214519.0,2902.0,2513.0,10004.0,27.0,25.143,5683.803,76.89,66.583,265.062,0.715,0.666,1.14,228.0,6.041,1080.0,28.615,,,,,72993.0,9015189.0,238.863,1.934,65253.0,1.729,0.039,26.0,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-24,216051.0,1532.0,2712.0,10026.0,22.0,27.143,5724.395,40.591,71.856,265.645,0.583,0.719,1.14,228.0,6.041,1123.0,29.755,,,,,60234.0,9075423.0,240.459,1.596,64278.0,1.703,0.042,23.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-25,218874.0,2823.0,2581.429,10057.0,31.0,28.143,5799.192,74.797,68.396,266.466,0.821,0.746,1.15,233.0,6.173,1123.0,29.755,,,,,51008.0,9126431.0,241.81,1.351,63789.0,1.69,0.04,24.7,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-26,222973.0,4099.0,2694.571,10095.0,38.0,29.143,5907.797,108.605,71.394,267.473,1.007,0.772,1.15,233.0,6.173,1140.0,30.205,,,,,47398.0,9173829.0,243.066,1.256,60221.0,1.596,0.045,22.3,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-27,225703.0,2730.0,2764.857,10120.0,25.0,30.143,5980.13,72.333,73.256,268.135,0.662,0.799,1.15,230.0,6.094,1157.0,30.655,,,,,80889.0,9254718.0,245.209,2.143,63207.0,1.675,0.044,22.9,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
CAN,North America,Canada,2020-10-28,228366.0,2663.0,2761.429,10158.0,38.0,30.286,6050.688,70.558,73.166,269.142,1.007,0.802,1.15,229.0,6.067,1163.0,30.814,,,,,55672.0,9310390.0,246.684,1.475,62468.0,1.655,0.044,22.6,people tested,,,,,,,,,,63.43,37742157.0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12.0,16.6,,2.5,82.43,0.929
